37.5556652,126.9645497,1,30
37.560174,126.9720786,1,111
37.560174,126.9720786,1,111
37.566855,126.9708266,2,88
37.566855,126.9708266,2,88
37.5642792,126.9684725,2,59
37.5677753,126.9841779,2,307
37.5681359,126.9807488,2,250
37.5681359,126.9807488,2,250
37.5644117,127.0050125,2,704
37.5636449,126.9997887,2,613
37.5636449,126.9997887,2,613
37.5644696,126.9731549,2,123
37.55207509,127.0051892,4,718
37.5509857,127.0054932,3,745
37.5557874,127.0135488,2,929
37.5557874,127.0135488,2,929
37.56220917,127.0245224,2,1093
37.563844,127.018354,2,1005
37.563844,127.018354,2,1005
37.5631015,127.0142425,2,921
37.55281057,127.0126503,2,908
37.55715667,127.0157254,2,972
37.5576541,126.9954649,2,524
37.55205807,127.0052428,2,718
37.5543353,127.0085361,2,800
37.5581081,126.963027,2,7
37.5581633,127.0179679,2,1011
37.5608639,127.0204825,3,1043
37.56088206,127.0184412,3,1008
37.5674949,127.0181238,5,1001
37.5674949,127.0181238,3,1001
37.5598732,127.0139319,3,925
37.5605762,127.0131982,2,900
37.563826,126.9712644,3,107
37.563826,126.9712644,3,107
37.5576541,126.9954649,2,524
37.5650049,126.9882022,3,365
37.5647485,126.9871926,4,365
37.5647485,126.9871926,4,365
37.5647485,126.9871926,4,365
37.5647485,126.9871926,4,365
37.5680898,126.9802095,4,231
37.5527787,126.9630572,3,13
37.5527787,126.9630572,3,13
37.55918118,127.0206364,1,1045
37.5606422,126.9690479,2,79
37.5606422,126.9690479,1,79
37.5606422,126.9690479,2,79
37.5606422,126.9690479,2,79
37.5606422,126.9690479,2,79
37.5606422,126.9690479,2,79
37.5606422,126.9690479,1,79
37.5606422,126.9690479,2,79
37.5606422,126.9690479,2,79
37.5628448,126.9754161,2,162
37.56223468,127.0245332,3,1093
37.5673064,126.9867527,2,343
37.5556652,126.9645497,2,30
37.5556652,126.9645497,2,30
37.5556652,126.9645497,2,30
37.5556652,126.9645497,2,30
37.5556652,126.9645497,2,30
37.5556652,126.9645497,2,30
37.5556652,126.9645497,2,30
37.5556652,126.9645497,2,30
37.5556652,126.9645497,2,30
37.5672983,127.0037006,3,678
37.5672983,127.0037006,3,678
37.5672983,127.0037006,3,678
37.5652959,126.9895634,3,404
37.5617465,126.9776044,4,201
37.5664021,126.9818843,4,271
37.5641496,126.9785416,4,217
37.5681784,126.9816006,4,269
37.5630763,126.9765618,2,181
37.5666249,126.9802317,4,233
37.568715,126.9795727,4,231
37.5629351,126.9775213,1,200
37.5678062,126.9808586,2,251
37.5664489,126.9794633,4,233
37.5684158,126.9788458,3,212
37.564152,126.981643,4,274
37.5620577,126.9805633,3,257
37.5669154,126.9819427,3,271
37.561767,126.9782062,5,219
37.5574069,126.9694999,2,82
37.5562032,126.9749646,3,170
37.5576858,126.9738999,3,149
37.5574069,126.9694999,3,82
37.5564965,126.9710206,2,99
37.558929,126.9753237,3,167
37.5593645,126.9719381,4,112
37.558252,126.9740382,5,148
37.5539452,126.9756206,4,172
37.5583822,126.9723285,3,113
37.5554652,126.9737482,1,151
37.5554652,126.9737482,1,151
37.5554652,126.9737482,1,151
37.5554652,126.9737482,1,151
37.5554652,126.9737482,1,151
37.5624638,126.9851318,3,331
37.5614189,126.9856893,2,332
37.5609432,126.9825464,4,277
37.5635138,126.9833835,4,293
37.5584741,126.9856636,3,335
37.5611017,126.9838034,3,314
37.5650297,126.9841598,4,310
37.5632533,126.9868325,2,348
37.5642948,126.9879413,4,366
37.5585738,126.9844727,5,317
37.5603159,126.9857687,3,333
37.5578736,126.9841528,3,318
37.5576648,126.986168,3,354
37.5600487,126.9867684,1,351
37.5581643,126.9835852,3,299
37.5578984,126.9843143,3,318
37.5645851,126.9845337,2,310
37.5593378,126.9859348,3,334
37.5598153,126.9847829,3,316
37.5636108,126.9847122,2,311
37.5648385,126.9865507,3,346
37.5572536,126.9837209,2,300
37.5599557,126.9841336,2,315
37.5594319,126.986401,1,352
37.5594659,126.986401,1,352
37.5576277,126.985735,2,336
37.5583311,126.9831879,3,299
37.5589757,126.9858435,4,335
37.5605355,126.9771642,3,203
37.5609432,126.9825464,3,277
37.5607381,126.9784161,2,221
37.5608932,126.9787524,3,220
37.5606855,126.9785945,3,221
37.5582887,126.9807743,4,261
37.5602913,126.978438,3,221
37.5583507,126.9763276,4,186
37.5603299,126.9795682,3,240
37.5609432,126.9825464,3,277
37.5588018,126.9773843,4,205
37.5591536,126.9762838,3,185
37.5593159,126.9786958,3,222
37.5586469,126.9780809,3,223
37.5599546,126.9661496,1,35
37.5572754,126.9638449,1,18
37.5581609,126.9641258,1,17
37.5556652,126.9645497,3,30
37.5576277,126.9670317,1,50
37.5527787,126.9630572,1,13
37.5561784,126.9637888,2,20
37.5566787,126.9651502,3,29
37.5570331,126.9668351,1,51
37.5564707,126.9676396,4,51
37.5576237,126.9660516,1,38
37.5588793,126.9687903,1,65
37.5573124,126.9686851,4,66
37.5580081,126.9633435,4,18
37.5584815,126.963308,2,17
37.558233,126.9627892,1,7
37.557181,126.9657126,1,39
37.5567435,126.9655556,3,39
37.5583548,126.9687772,4,65
37.555601,126.9677184,4,52
37.558915,126.9639161,4,17
37.557484,126.9633836,3,18
37.5576546,126.9631051,2,8
37.5537838,126.9649571,4,32
37.5523158,126.9623755,1,14
37.5595241,126.9672059,2,48
37.559064,126.9649712,1,26
37.5572754,126.9638449,4,18
37.5607773,126.9682129,4,63
37.5583265,126.9674929,2,49
37.5563881,126.9803181,3,263
37.5568216,126.9787684,3,225
37.5563625,126.9783004,2,225
37.5567837,126.9812611,1,263
37.5567837,126.9812611,1,263
37.5589596,126.9801042,2,242
37.5576379,126.9826269,3,300
37.5589139,126.9777347,3,205
37.5560103,126.9812332,3,264
37.5574474,126.97956,4,243
37.5576529,126.9804015,1,262
37.5575233,126.9773972,3,206
37.5544848,126.9812256,3,266
37.5558403,126.98106,2,264
37.5575024,126.9820583,4,281
37.5562951,126.9776992,3,208
37.5568216,126.9787684,3,225
37.5629599,126.9728983,3,125
37.5675574,126.9722228,2,103
37.566855,126.9708266,3,88
37.5644115,126.9688748,3,58
37.5623429,126.9744756,1,144
37.5635558,126.9692092,1,75
37.5685606,126.9744424,3,137
37.5664694,126.9695822,3,72
37.5618573,126.9728308,3,126
37.5623539,126.9703633,4,93
37.5599652,126.9879648,4,370
37.5570868,126.985173,3,337
37.5584543,126.9866202,3,353
37.5569756,126.9841888,3,319
37.5571318,126.9843372,2,319
37.5577327,126.9867296,1,354
37.5571543,126.9839158,2,319
37.5637972,126.9716128,3,107
37.5679725,126.9799824,3,231
37.5637438,126.9723782,3,124
37.5671745,126.969131,2,71
37.5623839,126.9770274,3,201
37.56027,126.9759784,1,184
37.56027,126.9759784,1,184
37.56027,126.9759784,1,184
37.56027,126.9759784,1,184
37.5599416,126.9753042,3,165
37.5599416,126.9753042,3,165
37.5669379,126.9707912,4,88
37.5678119,126.9695829,2,71
37.56587699,126.9773993,3,197
37.5589159,126.9682296,3,65
37.5554859,126.9672333,3,52
37.5595498,126.9653471,2,26
37.5569333,126.9679853,3,67
37.5565489,126.9802661,3,244
37.555627,126.981295,3,264
37.5567341,126.9825124,3,282
37.5562307,126.9820213,2,283
37.5578209,126.9814903,4,281
37.5567029,126.9805718,3,263
37.5572377,126.9806279,1,262
37.5569358,126.9808244,2,263
37.5577974,126.9729533,3,131
37.5577974,126.9729533,3,131
37.56185068,126.9799243,3,238
37.56185068,126.9799243,2,238
37.5571448,126.9785263,3,225
37.5544309,126.9746859,1,172
37.5548822,126.974356,1,152
37.5581504,126.9833409,1,299
37.5581504,126.9833409,1,299
37.5581504,126.9833409,1,299
37.5650657,126.9796883,1,235
37.5650657,126.9796883,1,235
37.5650657,126.9796883,1,235
37.5650657,126.9796883,1,235
37.5650657,126.9796883,1,235
37.5650657,126.9796883,1,235
37.5650657,126.9796883,1,235
37.567963,126.971437,1,102
37.567963,126.971437,1,102
37.567963,126.971437,1,102
37.567963,126.971437,1,102
37.5643603,127.0099766,1,846
37.5643603,127.0099766,1,846
37.5643603,127.0099766,1,846
37.5643603,127.0099766,1,846
37.5643603,127.0099766,1,846
37.5643603,127.0099766,1,846
37.5643603,127.0099766,1,846
37.5643603,127.0099766,1,846
37.5643603,127.0099766,1,846
37.5643603,127.0099766,1,846
37.5688127,127.0018005,1,631
37.5688127,127.0018005,1,631
37.5500108,127.0004802,1,629
37.5500108,127.0004802,1,629
37.5650292,126.9765362,1,179
37.5585916,126.9997567,1,619
37.5585916,126.9997567,1,619
37.5585916,126.9997567,1,619
37.5585916,126.9997567,1,619
37.5585916,126.9997567,1,619
37.5585916,126.9997567,1,619
37.5585916,126.9997567,1,619
37.5585916,126.9997567,1,619
37.5608518,127.0031006,1,685
37.5608518,127.0031006,1,685
37.5608518,127.0031006,1,685
37.5637438,126.9723782,1,124
37.5637438,126.9723782,1,124
37.5637438,126.9723782,1,124
37.5637438,126.9723782,1,124
37.5666832,126.9765543,1,177
37.5666832,126.9765543,1,177
37.5666832,126.9765543,1,177
37.5666832,126.9765543,1,177
37.5666832,126.9765543,1,177
37.5675088,126.982792,1,289
37.5675088,126.982792,1,289
37.5678981,126.9738946,1,138
37.5678981,126.9738946,1,138
37.5678981,126.9738946,1,138
37.5678981,126.9738946,1,138
37.55891806,126.9670062,1,49
37.55891806,126.9670062,1,49
37.55891806,126.9670062,1,49
37.55891806,126.9670062,1,49
37.55891806,126.9670062,1,49
37.55891806,126.9670062,1,49
37.55891806,126.9670062,1,49
37.55891806,126.9670062,1,49
37.55891806,126.9670062,1,49
