서울특별시 중구 신당동 349-139,37.5536715,127.0139525,10,932
서울특별시 중구 신당동 349-141,37.5536475,127.0136664,9,932
서울특별시 중구 신당동 349-143,37.5534214,127.0135721,10,932
서울특별시 중구 신당동 349-144,37.5535289,127.0133817,17,932
서울특별시 중구 신당동 349-199,37.5532153,127.0132772,19,932
서울특별시 중구 신당동 349-200,37.5529826,127.0132463,19,932
서울특별시 중구 신당동 349-203,37.5534532,127.0127353,15,908
서울특별시 중구 신당동 349-204,37.5533317,127.0126418,8,908
서울특별시 중구 신당동 349-206,37.5532515,127.0128568,12,908
서울특별시 중구 신당동 349-207,37.5533944,127.0129262,15,908
서울특별시 중구 신당동 349-208,37.5533387,127.0130514,9,908
서울특별시 중구 신당동 349-210,37.5530644,127.0128943,12,908
서울특별시 중구 신당동 349-216,37.552718,127.0129566,20,909
서울특별시 중구 신당동 349-220,37.5528069,127.0131388,9,932
서울특별시 중구 신당동 349-220,37.5528069,127.0131388,9,932
서울특별시 중구 신당동 349-226,37.5530521,127.0136901,12,932
서울특별시 중구 신당동 349-228,37.5530168,127.0138841,12,932
서울특별시 중구 신당동 349-230,37.5528829,127.0138225,10,932
서울특별시 중구 신당동 349-231,37.5527615,127.0137438,12,933
서울특별시 중구 신당동 349-232,37.5526238,127.0136516,9,933
서울특별시 중구 신당동 349-233,37.5524998,127.0135831,15,933
서울특별시 중구 신당동 349-245,37.5524876,127.0129914,11,909
서울특별시 중구 신당동 349-450,37.5535876,127.0123216,13,908
서울특별시 중구 신당동 349-518,37.5531395,127.0134717,11,932
서울특별시 중구 신당동 349-90,37.5541615,127.0119948,10,907
서울특별시 중구 신당동 349-91,37.5541209,127.0120984,20,907
서울특별시 중구 신당동 349-94,37.5540446,127.0123416,14,907
서울특별시 중구 신당동 353-103,37.5523796,127.007952,7,802
서울특별시 중구 신당동 353-107,37.5522228,127.0073011,7,773
서울특별시 중구 신당동 353-108,37.5521706,127.0071026,4,773
서울특별시 중구 신당동 353-109,37.5521229,127.0072164,7,773
서울특별시 중구 신당동 353-110,37.5520402,127.0071292,7,773
서울특별시 중구 신당동 353-121,37.55135,127.0071293,9,774
서울특별시 중구 신당동 353-26,37.5511382,127.007234,18,774
서울특별시 중구 신당동 353-28,37.5524622,127.0080267,7,802
서울특별시 중구 신당동 353-30,37.552133,127.0077742,9,802
서울특별시 중구 신당동 353-33,37.5517535,127.0073277,18,774
서울특별시 중구 신당동 353-34,37.5515867,127.007314,12,774
서울특별시 중구 신당동 353-35,37.5514596,127.0072026,9,774
서울특별시 중구 신당동 353-44,37.5523318,127.0074083,7,773
서울특별시 중구 신당동 353-45,37.5522767,127.0071747,4,773
서울특별시 중구 신당동 353-58,37.552259,127.0078597,11,802
서울특별시 중구 신당동 354-16,37.552666,127.0077207,29,802
서울특별시 중구 신당동 355-22,37.5550344,127.0094957,6,828
서울특별시 중구 신당동 355-25,37.5550566,127.0092441,7,828
서울특별시 중구 신당동 363-1,37.5534614,127.0088714,5,830
서울특별시 중구 신당동 363-10,37.5533105,127.009042,17,830
서울특별시 중구 신당동 364-10,37.5531792,127.0086374,15,830
서울특별시 중구 신당동 366-121,37.5513242,127.0086722,16,832
서울특별시 중구 신당동 366-126,37.5488691,127.007736,146,806
서울특별시 중구 신당동 366-138,37.5497972,127.0079523,10,805
서울특별시 중구 신당동 366-148,37.5496546,127.0079259,8,805
서울특별시 중구 신당동 366-22,37.5527106,127.0094981,13,831
서울특별시 중구 신당동 366-314,37.5501366,127.0082352,13,804
서울특별시 중구 신당동 366-37,37.5517533,127.0089031,19,832
서울특별시 중구 신당동 366-381,37.5519524,127.0096621,5,831
서울특별시 중구 신당동 366-382,37.551831,127.0095833,8,832
서울특별시 중구 신당동 366-41,37.5520551,127.0093302,8,831
서울특별시 중구 신당동 366-42,37.5522573,127.0096999,1,831
서울특별시 중구 신당동 366-42,37.5522573,127.0096999,1,831
서울특별시 중구 신당동 366-42,37.5522573,127.0096999,1,831
서울특별시 중구 신당동 366-42,37.5522573,127.0096999,1,831
서울특별시 중구 신당동 366-42,37.5522573,127.0096999,1,831
